"","ch_in","business_lat","business_long","WE","Quarter","PRCP","SNOW","SNWD","TMAX","TMIN","TOBS","TOBS_1","TOBS_2","TOBS_3","TOBS_4"
"1312",0,33.5808348,-111.9268582,0,"Q2",0,0,0,167,50,122,111,161,183,206
"1661",0,33.5808348,-111.9268582,1,"Q2",0,0,0,365.25,207,406,406,417,428,400
"1674",0,33.5808348,-111.9268582,1,"Q2",0,0,0,373.5,224.75,406,417,428,400,372
"1922",0,33.5808348,-111.9268582,1,"Q3",59.5625,0,0,341.5,204.25,383,372,411,411,200
"4503",0,33.5808348,-111.9268582,0,"Q1",0,0,0,212.5,61,244,244,244,256,256
"7277",0,33.5808348,-111.9268582,1,"Q3",0,0,0,330.5,195.75,372,367,361,200,311
"7966",0,33.5808348,-111.9268582,0,"Q4",0,0,0,283.25,143.25,311,306,200,294,278
"8193",0,33.5808348,-111.9268582,0,"Q4",0,0,0,277.75,141.75,294,283,222,200,106
"8521",0,33.5808348,-111.9268582,0,"Q4",0,0,0,150,36.25,178,172,94,67,94
"8538",0,33.5808348,-111.9268582,0,"Q4",221.333333333333,0,0,87.5,22,94,67,94,122,200
"9100",0,33.5808348,-111.9268582,0,"Q1",7.5,0,0,183.25,88.75,206,106,133,83,94
"9180",0,33.5808348,-111.9268582,0,"Q1",0,0,0,114,33,39,200,200,72,117
"9510",0,33.5808348,-111.9268582,1,"Q1",0,0,0,104.5,-15.5,144,106,139,172,150
"10879",1,33.5808348,-111.9268582,1,"Q2",0,0,0,280.5,137.5,311,200,322,322,200
"11539",1,33.5808348,-111.9268582,0,"Q3",0,0,0,347.5,230.75,378,200,200,400,367
"7620",1,33.580839,-111.926848,0,"Q3",14.9166666666667,0,0,277.5,156.75,306,200,322,322,339
"8593",0,33.580839,-111.926848,0,"Q4",23.5714285714286,0,0,55.6666666666667,-9.33333333333333,3,33.5,2.5,-14,-11
"15991",0,33.580839,-111.926848,0,"Q2",0,0,0,394,233,383,400,372,372,400
"19297",0,33.580839,-111.926848,0,"Q2",0,0,0,256.75,98.75,283,283,250,189,222
"25993",1,33.580839,-111.926848,1,"Q2",0,0,0,374.75,209.75,394,417,456,456,450
"23825",0,33.4627701,-111.9268288,1,"Q3",0,0,0,333.25,194.75,367,333,328,328,328
"23924",0,33.4627701,-111.9268288,1,"Q3",0,0,0,268.25,109.75,289,317,278,267,328
"23996",0,33.4627701,-111.9268288,1,"Q4",7.1,0,0,247.25,150,228,261,256,272,283
"25754",0,33.4627701,-111.9268288,0,"Q2",0,0,0,256,128,178,244,250,278,294
"27476",0,33.4627701,-111.9268288,0,"Q1",0,0,0,182,74.75,189,178,206,211,100
"28492",0,33.4627701,-111.9268288,0,"Q2",0,0,0,369.25,215.25,400,367,378,367,389
"17382",0,33.4896258,-111.9267551,1,"Q3",0,0,0,330.5,205.75,361,367,267,278,322
"18596",0,33.4896258,-111.9267551,1,"Q1",0,0,0,194,44,67,78,100,83,111
"18792",0,33.4896258,-111.9267551,1,"Q1",0,0,0,203,102.75,217,206,206,200,233
"20065",0,33.4896258,-111.9267551,0,"Q3",0,0,0,343.25,229.25,383,378,350,350,328
"20952",0,33.4896258,-111.9267551,1,"Q4",0,0,0,238.75,145.75,256,278,272,267,189
"22074",0,33.4896258,-111.9267551,1,"Q1",0,0,0,243,104,256,261,272,272,272
"26044",0,33.4896258,-111.9267551,0,"Q2",0,0,0,387.5,237.5,394,428,417,417,400
"28390",1,33.4896258,-111.9267551,0,"Q2",0,0,0,319.25,165.25,339,367,372,406,367
"1382",1,33.502021,-111.9267375,0,"Q2",0.3,0,0,153,73.5,206,222,200,306,300
"1921",0,33.502021,-111.9267375,1,"Q3",59.5625,0,0,341.5,204.25,383,372,411,411,200
"4066",0,33.502021,-111.9267375,0,"Q1",0,0,0,131,47,111,72,89,117,167
"7958",0,33.502021,-111.9267375,0,"Q4",0,0,0,289,150,311,311,306,200,294
"8039",0,33.502021,-111.9267375,0,"Q4",0,0,0,212.5,107,244,200,200,272,283
"14006",0,33.502021,-111.9267375,0,"Q1",0,0,0,152.75,22.25,156,194,178,172,200
"28566",1,33.502021,-111.9267375,0,"Q3",0,0,0,390.5,249.75,406,428,389,383,200
"1924",0,33.6571123677,-111.926736523,1,"Q3",59.5625,0,0,341.5,204.25,383,372,411,411,200
"4342",0,33.6571123677,-111.926736523,0,"Q1",0,0,0,118,19.5,144,194,256,250,233
"5963",0,33.6571123677,-111.926736523,1,"Q2",0,0,0,315.25,172.25,339,356,383,200,200
"16072",0,33.6571123677,-111.926736523,1,"Q2",0,0,0,305.5,186.5,261,317,239,233,206
"764",0,33.4989734,-111.926703,0,"Q1",68.6153846153846,0,0,111,-4.25,139,128,144,133,128
"937",0,33.4989734,-111.926703,0,"Q1",0,0,0,213.75,104.5,244,200,206,200,144
"1014",0,33.4989734,-111.926703,1,"Q1",0,0,0,179,43,211,233,256,278,311
"1373",0,33.4989734,-111.926703,0,"Q2",0,0,0,158.5,64,139,150,150,156,178
"2303",0,33.4989734,-111.926703,0,"Q3",0,0,0,348.75,204.25,367,367,200,389,317
"2472",0,33.4989734,-111.926703,0,"Q3",0,0,0,341.75,177.75,367,372,200,383,378
"2683",0,33.4989734,-111.926703,1,"Q4",0,0,0,144.5,67,111,111,189,228,133
"3030",0,33.4989734,-111.926703,0,"Q4",64.7142857142857,0,0,113.75,18,89,144,200,189,200
"3287",0,33.4989734,-111.926703,1,"Q4",6.5,0,0,51.5,1.25,83,83,200,200,122
"3536",0,33.4989734,-111.926703,0,"Q4",0,0,0,141.5,22.5,0,200,200,56,44
"3912",0,33.4989734,-111.926703,1,"Q1",0,0,0,114,5.5,28,28,39,144,89
"4501",0,33.4989734,-111.926703,0,"Q1",0,0,0,212.5,61,244,244,244,256,256
"4595",0,33.4989734,-111.926703,0,"Q1",54.6428571428571,0,0,72.25,-22,94,156,206,256,261
"9135",0,33.4989734,-111.926703,1,"Q1",386.666666666667,0,0,97.5,73.5,133,83,94,200,178
"9445",0,33.4989734,-111.926703,0,"Q1",0,0,0,147.5,22,72,56,83,44,39
"10897",0,33.4989734,-111.926703,0,"Q2",0,0,0,275,155.5,239,200,228,239,283
"11375",0,33.4989734,-111.926703,0,"Q2",0,0,0,302.75,184.75,361,361,200,394,433
"13160",0,33.4989734,-111.926703,1,"Q4",0.555555555555556,0,0,208.25,84.5,228,222,194,228,261
"15683",0,33.4989734,-111.926703,0,"Q2",0,0,0,273.5,147.25,306,200,189,250,200
"17132",0,33.4989734,-111.926703,1,"Q3",0,0,0,330.5,211,350,200,311,261,239
"17409",1,33.4989734,-111.926703,0,"Q3",397.3,0,0,258.5,164,267,278,322,344,367
"17522",0,33.4989734,-111.926703,1,"Q3",0,0,0,294.5,180.5,333,339,350,367,367
"25523",0,33.4989734,-111.926703,0,"Q2",0,0,0,279,107,306,306,322,283,261
"28571",0,33.4989734,-111.926703,1,"Q3",0,0,0,370.75,226.75,389,383,200,344,350
"25587",1,33.348714,-111.9266829,1,"Q2",0,0,0,204,61.25,228,272,200,200,200
"1002",1,33.4833089,-111.9266783,1,"Q1",0,0,0,154,47.25,194,211,233,256,278
"3473",0,33.4833089,-111.9266783,0,"Q4",0.666666666666667,0,0,111,34.75,122,200,100,117,122
"3977",0,33.4833089,-111.9266783,0,"Q1",0,0,0,176.5,57,194,200,200,200,167
"4449",0,33.4833089,-111.9266783,1,"Q1",0,0,0,173.5,40.5,189,217,244,244,244
"5540",0,33.4833089,-111.9266783,0,"Q2",0,0,0,322.25,190,350,200,200,333,378
"6855",0,33.4833089,-111.9266783,0,"Q3",0,0,0,352.75,211,372,200,289,350,367
"7750",0,33.4833089,-111.9266783,0,"Q3",0,0,0,307,200,344,317,317,200,322
"7773",0,33.4833089,-111.9266783,0,"Q3",0,0,0,267,169.5,217,217,211,217,222
"10328",0,33.4833089,-111.9266783,1,"Q2",0,0,0,254,86,278,300,300,200,200
"14233",0,33.4833089,-111.9266783,0,"Q1",0,0,0,161,36,44,156,83,200,83
"14842",0,33.4833089,-111.9266783,1,"Q1",0,0,0,215.25,76.25,244,228,222,239,217
"22080",0,33.4833089,-111.9266783,1,"Q1",0,0,0,243,94.5,261,272,272,272,261
"24761",0,33.4833089,-111.9266783,0,"Q1",0,0,0,119.25,66.75,172,111,94,128,200
"13662",0,33.472368,-111.92659,0,"Q4",0,0,0,133.5,26.5,133,161,172,222,250
"14047",0,33.472368,-111.92659,0,"Q1",0,0,0,172,46,172,200,183,206,200
"15519",0,33.472368,-111.92659,0,"Q2",0,0,0,255.75,94.5,278,289,178,228,267
"15754",0,33.472368,-111.92659,1,"Q2",0,0,0,216.75,105.5,228,200,261,200,328
"17395",0,33.472368,-111.92659,1,"Q3",52.5555555555556,0,0,316.75,202.75,367,267,278,322,344
"17647",0,33.472368,-111.92659,0,"Q4",0,0,0,306.75,144.5,333,322,311,294,267
"18585",0,33.472368,-111.92659,1,"Q1",0,0,0,239,50,233,222,183,217,206
"18729",0,33.472368,-111.92659,1,"Q1",0,0,0,229,90.5,244,200,239,222,217
"22667",0,33.472368,-111.92659,0,"Q2",1.8,0,0,243.25,101.5,267,317,356,328,206
"23686",0,33.472368,-111.92659,0,"Q3",0.230769230769231,0,0,305.5,170.75,328,350,306,322,200
"25871",0,33.472368,-111.92659,0,"Q2",0,0,0,330.5,157,356,394,372,389,383
"16092",0,33.4765513,-111.9265889,1,"Q2",0,0,0,329,190.25,361,389,378,367,378
"27906",0,33.4765513,-111.9265889,0,"Q1",0,0,0,214,113.5,256,228,206,194,200
"28273",1,33.4765513,-111.9265889,0,"Q2",0,0,0,280.5,122.25,317,328,322,306,333
"23669",0,33.4993863,-111.9265696,0,"Q3",0.272727272727273,0,0,300,172,339,294,328,350,306
"24146",0,33.4993863,-111.9265696,1,"Q4",0,0,0,297.25,168,322,322,289,289,322
"25407",0,33.4993863,-111.9265696,1,"Q2",0,0,0,215.25,84.75,233,244,278,300,300
"26905",1,33.4993863,-111.9265696,0,"Q4",0,0,0,325,155.75,333,339,311,300,294
"312",0,33.4859652813,-111.9265618938,1,"Q4",0,0,0,222.25,114,233,228,261,244,261
"7272",0,33.4859652813,-111.9265618938,1,"Q3",0,0,0,330.5,195.75,372,367,361,200,311
"8047",0,33.4859652813,-111.9265618938,0,"Q4",0,0,0,169.5,61.5,122,178,106,200,261
"8293",0,33.4859652813,-111.9265618938,1,"Q4",0,0,0,197,95.75,222,206,228,239,239
"8580",1,33.4859652813,-111.9265618938,0,"Q4",0,0,0,111,78,106,33,50,-6,72
"10039",0,33.4859652813,-111.9265618938,1,"Q1",0,0,0,234.5,118.25,272,200,200,250,267
"14243",0,33.4859652813,-111.9265618938,0,"Q1",0,0,0,180.75,82,200,194,206,144,133
"20325",1,33.4859652813,-111.9265618938,0,"Q3",8.22222222222222,0,0,315.25,198.75,333,383,439,450,433
"23748",0,33.4859652813,-111.9265618938,0,"Q3",0.3,0,0,320.75,216.75,372,361,378,350,200
"25883",0,33.4859652813,-111.9265618938,1,"Q2",0,0,0,351.5,212.75,372,389,383,383,361
"27109",0,33.4859652813,-111.9265618938,1,"Q4",0,0,0,216.75,71,239,222,228,278,200
"29087",1,33.4859652813,-111.9265618938,0,"Q4",6.4,0,0,233.5,137.75,267,211,250,250,272
"2473",0,33.506543,-111.92655,0,"Q3",0,0,0,341.75,177.75,367,372,200,383,378
"2650",0,33.506543,-111.92655,0,"Q4",32.3333333333333,0,0,333,150,150,172,200,200,200
"17133",1,33.506543,-111.92655,1,"Q3",0,0,0,330.5,211,350,200,311,261,239
"20299",1,33.506543,-111.92655,1,"Q3",0,0,0,346,213.75,389,372,333,383,439
"12105",0,33.4975546,-111.9264977,0,"Q3",0,0,0,348.75,202.75,389,394,406,417,411
"12228",0,33.4975546,-111.9264977,0,"Q3",0,0,0,334.5,201.5,356,344,261,361,350
"14582",0,33.4975546,-111.9264977,1,"Q1",0,0,0,196,61.25,217,228,250,206,228
"16093",0,33.4975546,-111.9264977,1,"Q2",0,0,0,329,190.25,361,389,378,367,378
"16465",0,33.4975546,-111.9264977,1,"Q2",0,0,0,303.666666666667,170.333333333333,172,228,211,233,206
"16714",0,33.4975546,-111.9264977,0,"Q3",0.428571428571429,0,0,311.25,208.25,361,372,378,367,372
"16725",0,33.4975546,-111.9264977,0,"Q3",0,0,0,334.75,227.75,372,378,367,372,378
"16814",0,33.4975546,-111.9264977,0,"Q3",0,0,0,456,306,450,444,417,389,383
"17511",0,33.4975546,-111.9264977,1,"Q3",0,0,0,231.666666666667,92.3333333333333,200,158.5,91.5,94.5,108
"20070",0,33.4975546,-111.9264977,0,"Q3",0,0,0,343.25,229.25,383,378,350,350,328
"20854",0,33.4975546,-111.9264977,0,"Q4",0,0,0,329.25,191.75,350,322,211,261,267
"21589",0,33.4975546,-111.9264977,1,"Q1",22,0,0,101.5,-12.75,100,89,117,156,150
"22396",0,33.4975546,-111.9264977,1,"Q2",0,0,0,232,77.75,261,289,294,294,339
"24042",0,33.4975546,-111.9264977,1,"Q4",0,0,0,286.25,175,322,322,317,311,306
"26045",0,33.4975546,-111.9264977,0,"Q2",0,0,0,387.5,237.5,394,428,417,417,400
"26903",1,33.4975546,-111.9264977,0,"Q4",0,0,0,325,155.75,333,339,311,300,294
"27637",1,33.4975546,-111.9264977,1,"Q1",0,0,0,173.5,40.25,206,139,183,106,161
"515",0,33.4936719,-111.926492,0,"Q4",1.3,0,0,-1.5,-52.75,17,200,111,111,111
"904",0,33.4936719,-111.926492,1,"Q1",0,0,0,247.25,70.5,256,256,250,261,261
"1030",0,33.4936719,-111.926492,0,"Q1",0,0,0,232,90.5,256,278,311,339,200
"3300",0,33.4936719,-111.926492,1,"Q4",15.3,0,0,79.25,-9.75,83,200,200,122,139
"3372",0,33.4936719,-111.926492,1,"Q4",0,0,25.25,4,-96.3333333333333,-19,-30.5,14,53,77.5
"3450",0,33.4936719,-111.926492,1,"Q4",25.8461538461538,0,0,100,34.75,67,89,122,200,100
"3493",0,33.4936719,-111.926492,0,"Q4",0,0,0,75,4.25,100,117,122,200,133
"6012",0,33.4936719,-111.926492,0,"Q2",0,0,0,330.5,205.5,233,200,244,244,200
"7731",0,33.4936719,-111.926492,1,"Q3",0,0,0,326.25,201.5,367,344,317,317,200
"8081",0,33.4936719,-111.926492,1,"Q4",0,0,0,266.5,109.75,283,200,278,200,272
"8659",0,33.4936719,-111.926492,0,"Q4",0,0,0,89,3,17,44,200,78,11
"8729",0,33.4936719,-111.926492,0,"Q1",0,0,0,116.5,-25.25,128,122,117,111,150
"9484",0,33.4936719,-111.926492,0,"Q1",106.076923076923,8.33333333333333,0,51.25,-25,94,122,144,106,139
"10655",0,33.4936719,-111.926492,1,"Q2",0,0,0,279,134.75,311,350,350,350,333
"11120",0,33.4936719,-111.926492,1,"Q2",0,0,0,369.5,230.5,289,294,250,322,289
"13627",0,33.4936719,-111.926492,0,"Q4",0,0,0,55.5,-48.5,94,133,183,200,133
"16830",0,33.4936719,-111.926492,0,"Q3",33.9090909090909,0,0,379.25,237.5,428,400,394,367,378
"18963",0,33.4936719,-111.926492,1,"Q1",0,0,0,210,87.25,233,233,244,267,200
"19422",0,33.4936719,-111.926492,0,"Q2",33.7,0,0,240.25,85.75,261,300,306,344,339
"27490",0,33.4936719,-111.926492,0,"Q1",0,0,0,180.25,69.5,211,100,100,128,178
"28919",1,33.4936719,-111.926492,1,"Q3",0,0,0,362.5,215.5,389,200,389,372,222
"12283",0,33.474552,-111.926486,0,"Q3",2.09090909090909,0,0,337.5,209.75,350,200,317,200,328
"19421",1,33.474552,-111.926486,0,"Q2",33.7,0,0,240.25,85.75,261,300,306,344,339
"19833",0,33.4997287,-111.9264687,0,"Q2",0,0,0,380.5,226.25,411,200,378,406,394
"4713",0,33.4903096,-111.9264501,0,"Q1",0,0,0,217.75,58.5,250,200,200,283,200
"9818",0,33.4903096,-111.9264501,1,"Q1",0,0,0,233,118.25,267,250,244,244,228
"6436",0,33.490031,-111.926443,0,"Q3",0,0,0,408,261,275,278,286.5,294.5,297
"6467",0,33.490031,-111.926443,0,"Q3",0,0,0,340,200,372,400,389,417,428
"6553",0,33.490031,-111.926443,0,"Q3",0,0,0,379.25,234.5,417,428,200,200,294
"7187",0,33.490031,-111.926443,0,"Q3",0,0,0,377.5,232,411,350,344,200,356
"7273",0,33.490031,-111.926443,1,"Q3",0,0,0,330.5,195.75,372,367,361,200,311
"8870",0,33.490031,-111.926443,1,"Q1",0,0,0,11.3333333333333,-69.5,67,50,22,78,200
"12056",0,33.490031,-111.926443,1,"Q3",0,0,0,327.5,202.75,356,372,400,389,394
"12606",0,33.490031,-111.926443,0,"Q3",0,0,0,316.5,172.25,350,356,200,283,311
"14510",0,33.490031,-111.926443,0,"Q1",0,0,0,227.5,93,272,256,233,200,222
"14724",0,33.490031,-111.926443,1,"Q1",345.8,0,0,122.25,43,161,206,200,244,222
"14822",0,33.490031,-111.926443,1,"Q1",0,0,0,180.25,83.25,217,244,228,222,239
"15544",0,33.490031,-111.926443,1,"Q2",1.14285714285714,0,0,169.5,34.75,178,228,267,244,244
"15755",0,33.490031,-111.926443,1,"Q2",0,0,0,216.75,105.5,228,200,261,200,328
"17337",0,33.490031,-111.926443,0,"Q3",0,0,0,341.5,222.5,294,256,200,233,328
"17383",0,33.490031,-111.926443,1,"Q3",0,0,0,330.5,205.75,361,367,267,278,322
"17463",0,33.490031,-111.926443,1,"Q3",0,0,0,316.75,188.75,333,361,244,289,322
"19074",0,33.490031,-111.926443,0,"Q1",37.3333333333333,0,0,207,73.75,228,250,250,256,250
"19412",0,33.490031,-111.926443,1,"Q2",62.0833333333333,0,0,151.5,56.75,144,261,300,306,344
"21053",0,33.490031,-111.926443,1,"Q4",0.3,0,0,195.75,66.75,217,228,222,161,161
"21525",0,33.490031,-111.926443,0,"Q1",0,0,0,194,50,167,183,189,133,133
"21930",0,33.490031,-111.926443,0,"Q1",0,0,0,258.25,97.25,267,256,228,261,261
"22512",0,33.490031,-111.926443,0,"Q2",0,0,0,215.25,93.25,222,228,217,261,200
"23120",0,33.490031,-111.926443,0,"Q2",0,0,0,361.25,215.25,400,200,383,383,400
"27349",0,33.490031,-111.926443,0,"Q4",0,0,0,236.25,88.75,222,217,194,200,200
"28294",0,33.490031,-111.926443,1,"Q2",0,0,0,284.75,139,333,328,317,306,311
"28302",0,33.490031,-111.926443,1,"Q2",0,0,0,282,140.5,328,317,306,311,333
"28433",0,33.490031,-111.926443,0,"Q2",0,0,0,344.5,179.25,367,394,361,389,300
"2412",0,33.529908,-111.926438,0,"Q3",0,0,0,283.25,151.5,317,317,317,344,356
"2916",0,33.529908,-111.926438,0,"Q4",0,0,0,272,117,261,272,283,283,272
"3111",0,33.529908,-111.926438,0,"Q4",0,0,0,158.5,48.75,172,200,200,189,178
"3127",0,33.529908,-111.926438,0,"Q4",0,0,0,81.6666666666667,-9.33333333333333,0,19.5,92,75,-8.5
"4081",0,33.529908,-111.926438,0,"Q1",0,0,0,204,73.25,222,222,228,139,200
"4089",0,33.529908,-111.926438,0,"Q1",0,0,0,204.25,66.75,222,228,139,200,106
"4437",0,33.529908,-111.926438,0,"Q1",0,0,0,172.25,54.25,206,189,217,244,244
"13236",0,33.529908,-111.926438,1,"Q4",0,0,0,230.5,94.5,250,250,289,278,200
"15872",0,33.529908,-111.926438,1,"Q2",0,0,0,303,174.75,344,200,311,283,289
"18991",0,33.529908,-111.926438,0,"Q1",0,0,0,209.75,80.5,244,267,200,222,261
"19888",0,33.529908,-111.926438,0,"Q2",0,0,0,386.25,240.25,411,394,394,383,400
"22880",0,33.529908,-111.926438,0,"Q2",0,0,0,240.25,101,267,311,333,328,200
"2191",0,33.4966591,-111.9264196,0,"Q3",0,0,0,397.25,252.5,394,200,400,411,411
"2444",0,33.4966591,-111.9264196,1,"Q3",0,0,0,316.5,158.5,344,356,367,372,200
"2660",0,33.4966591,-111.9264196,0,"Q4",14.6666666666667,0,0,182,75,194,183,200,244,200
"2799",0,33.4966591,-111.9264196,0,"Q4",0,0,0,308.25,159.75,333,200,306,294,322
"5695",0,33.4966591,-111.9264196,0,"Q2",0,0,0,255.5,144.25,289,244,261,200,200
"6468",0,33.4966591,-111.9264196,0,"Q3",0,0,0,340,200,372,400,389,417,428
"6955",0,33.4966591,-111.9264196,0,"Q3",13,0,0,272,183,239,200,289,294,306
"11932",0,33.4966591,-111.9264196,0,"Q3",0,0,0,337.75,222.25,372,383,350,339,250
"14943",0,33.4966591,-111.9264196,1,"Q1",0,0,0,228,70.75,244,250,228,233,200
"15188",0,33.4966591,-111.9264196,0,"Q1",0,0,0,197.25,59.75,244,194,150,189,217
"19499",1,33.4966591,-111.9264196,0,"Q2",0,0,0,212.5,94.5,233,183,211,267,311
"22796",1,33.4966591,-111.9264196,0,"Q2",0,0,0,244.5,126.5,283,233,311,333,289
"4872",0,33.655566,-111.92641,1,"Q2",0,0,0,311,117,311,322,328,233,222
"5962",0,33.655566,-111.92641,1,"Q2",0,0,0,315.25,172.25,339,356,383,200,200
"6106",0,33.655566,-111.92641,1,"Q2",0,0,0,369.25,201.25,411,400,372,200,200
"10367",0,33.655566,-111.92641,0,"Q2",0,0,0,269.5,130.5,300,200,200,206,289
"13310",0,33.655566,-111.92641,0,"Q4",0,0,0,261,133,244,250,217,206,239
"16255",0,33.655566,-111.92641,0,"Q2",0,0,0,333.5,180.25,372,367,356,328,344
"20446",0,33.655566,-111.92641,0,"Q3",0.625,0,0,362.75,215,389,361,361,356,394
"20507",0,33.655566,-111.92641,1,"Q3",0.333333333333333,0,0,354.25,232,394,367,361,339,356
"25786",0,33.655566,-111.92641,0,"Q2",0,0,0,406,211,400,383,378,344,333
"17450",0,33.4977703,-111.9263989,1,"Q3",0,0,0,314,208.5,233,311,256,256,294
"21341",0,33.4977703,-111.9263989,1,"Q4",6.4,0,0,109.75,18,106,78,83,83,111
"21730",0,33.4977703,-111.9263989,1,"Q1",0,0,0,190.25,68.25,194,144,156,167,172
"24093",0,33.4977703,-111.9263989,1,"Q4",0,0,0,282,152.75,306,289,200,283,311
"26942",0,33.4977703,-111.9263989,1,"Q4",0,0,0,278,194,222,200,206,206,200
"28733",0,33.4977703,-111.9263989,0,"Q3",0,0,0,377.75,244.25,400,367,356,339,361
"1568",0,33.6164647,-111.9263989,0,"Q2",0,0,0,350,158.25,367,383,356,356,367
"1819",0,33.6164647,-111.9263989,1,"Q3",0,0,0,374.75,206.75,406,200,389,394,389
"1891",0,33.6164647,-111.9263989,0,"Q3",0,0,0,350,208.5,372,411,361,200,383
"2463",0,33.6164647,-111.9263989,0,"Q3",0,0,0,329,173.75,356,367,372,200,383
"3145",0,33.6164647,-111.9263989,1,"Q4",0,0,0,160,64,178,178,156,189,233
"3805",0,33.6164647,-111.9263989,0,"Q1",0,0,0,172,33.25,172,178,200,128,139
"5683",0,33.6164647,-111.9263989,0,"Q2",0,0,0,294.5,165.25,328,289,244,261,200
"5913",0,33.6164647,-111.9263989,0,"Q2",0,0,0,316.75,166.5,350,200,361,339,356
"9994",0,33.6164647,-111.9263989,0,"Q1",0,0,0,213.75,94.75,256,200,272,272,200
"11971",0,33.6164647,-111.9263989,1,"Q3",0,0,0,337.25,229.25,350,339,250,200,372
"13051",0,33.6164647,-111.9263989,1,"Q4",0,0,0,294,133,183,189,183,200,150
"16904",1,33.6164647,-111.9263989,0,"Q3",0,0,0,345.75,215.25,383,389,372,350,328
"19611",0,33.6164647,-111.9263989,0,"Q2",0,0,0,236,137.75,283,239,244,261,200
"20390",1,33.6164647,-111.9263989,0,"Q3",0,0,0,361.25,226.5,367,372,372,361,389
"22572",0,33.6240175,-111.9263943,0,"Q2",0,0,0,295.75,136.25,328,317,272,261,217
"23276",1,33.6240175,-111.9263943,0,"Q3",0,0,0,350.25,202.75,400,400,400,400,378
"24351",1,33.6240175,-111.9263943,0,"Q4",89.2,0,0,118,68,150,178,200,200,222
"24723",0,33.6240175,-111.9263943,1,"Q1",0,0,0,186,63.75,200,128,167,150,161
"25434",0,33.6240175,-111.9263943,0,"Q2",0,0,0,241.75,81.75,278,300,300,200,278
"26175",0,33.6240175,-111.9263943,0,"Q3",21.8333333333333,0,0,339,204.25,361,406,394,389,394
"29064",0,33.6240175,-111.9263943,0,"Q4",2.3,0,0,120.75,63.75,144,211,233,261,283
"10643",0,33.4985304,-111.9263751,0,"Q2",0,0,0,339,161,322,339,361,367,372
"10684",0,33.4985304,-111.9263751,1,"Q2",0,0,0,308.5,150,350,350,350,333,200
"11615",0,33.4985304,-111.9263751,0,"Q3",4.77777777777778,0,0,307,143,333,294,367,389,389
"11968",0,33.4985304,-111.9263751,1,"Q3",0,0,0,337.25,229.25,350,339,250,200,372
"12106",0,33.4985304,-111.9263751,0,"Q3",0,0,0,348.75,202.75,389,394,406,417,411
"13834",0,33.4985304,-111.9263751,1,"Q4",0,0,0,178,61,172,183,183,183,178
"15007",0,33.4985304,-111.9263751,0,"Q1",0,0,0,117,47,117,200,144,200,161
"16094",0,33.4985304,-111.9263751,1,"Q2",0,0,0,329,190.25,361,389,378,367,378
"16236",0,33.4985304,-111.9263751,0,"Q2",0,0,0,347.5,207,378,344,372,367,356
"19500",0,33.4985304,-111.9263751,0,"Q2",0,0,0,212.5,94.5,233,183,211,267,311
"6697",0,33.498661,-111.926367,0,"Q3",0,0,0,341.5,202.75,378,200,400,389,361
"9042",0,33.498661,-111.926367,0,"Q1",0,0,0,197.25,56.75,228,239,239,161,206
"16361",0,33.498661,-111.926367,0,"Q2",0,0,0,352.75,190.5,383,378,200,372,361
"21099",0,33.4966118344,-111.9263542816,0,"Q4",0,0,0,192.666666666667,37,217,228,217,117,78
"24458",1,33.4966118344,-111.9263542816,1,"Q4",0,0,0,180.75,33,178,156,133,144,200
"4954",0,33.5302696775,-111.9263505936,1,"Q2",16.5833333333333,0,0,89,14,111,194,261,294,200
"7634",0,33.5302696775,-111.9263505936,0,"Q3",0,0,0,293,166.5,322,322,339,333,356
"8823",0,33.5302696775,-111.9263505936,0,"Q1",0,0,0,166.5,29.25,172,200,122,67,67
"17194",0,33.5302696775,-111.9263505936,0,"Q3",1.75,0,0,265.25,173.5,272,311,333,356,344
"486",0,33.5000439702,-111.9263330313,0,"Q4",22.5384615384615,0,0,130.5,48.75,156,200,167,200,139
"522",0,33.5000439702,-111.9263330313,1,"Q1",46.375,0,0,124,37.3333333333333,69.5,-33,-25,-5.5,-64
"4435",0,33.5000439702,-111.9263330313,0,"Q1",0,0,0,172.25,54.25,206,189,217,244,244
"4914",0,33.5000439702,-111.9263330313,0,"Q2",0,0,0,197.5,75,167,122,133,139,94
"4931",0,33.5000439702,-111.9263330313,0,"Q2",0,0,0,187.5,62.25,211,111,194,261,294
"5146",0,33.5000439702,-111.9263330313,0,"Q2",0,0,0,277.5,165.25,300,200,272,294,294
"6874",0,33.5000439702,-111.9263330313,1,"Q3",0,0,0,350,217,239,256,289,244,239
"8294",0,33.5000439702,-111.9263330313,1,"Q4",0,0,0,197,95.75,222,206,228,239,239
"17286",0,33.5000439702,-111.9263330313,0,"Q3",0,0,0,327.5,193,361,200,200,200,200
"20568",0,33.5000439702,-111.9263330313,0,"Q3",0,0,0,394,278,383,356,356,356,389
"23371",0,33.5000439702,-111.9263330313,0,"Q3",0,0,0,387.25,232.25,422,400,378,394,400
"24134",0,33.5000439702,-111.9263330313,0,"Q4",0,0,0,295.75,134.75,322,328,322,322,289
"27134",0,33.5000439702,-111.9263330313,0,"Q4",0,0,0,269,133.25,278,200,267,267,289
